"Tag","population","ID","gh_bench","gh_col","gh_row","Sample","ChlorA","ChlorB","gluc_Conc","flav_Conc","GM_Leaf_Len","GM_Leaf_Wid","GM_TotalLeaf_Area","GM_NumberOfLeaves","Row_Field","Col_Field","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","RGR1","RGR2","RGR3","RGR4","petri_dish","family","common_garden","mortality"
"d|BWPEM1-9-0|Q|24","BWPEM1","24",4,6,8,"24_1",0.1672255,-0.124276905,0.256539308,0.129551245,47,38,2122,2,4,3,"Dead","Dead","Dead","Dead",7.32e-07,1.65e-07,-5.43e-07,3.09e-07,"d","9-0","Q","0"
"a|WSSWM3-1-0|Q|549","WSSWM3","549",4,6,8,"549_1",0.152318135,0.318366385,0.203096599088803,0.108101937554967,44,41,4609,2,4,3,"Dead","Dead","Dead","Dead",3.4e-07,3.32e-07,-1.28e-07,-2.44e-09,"a","1-0","Q","0"
"d|BWPEM1-9-0|Q|19","BWPEM1","19",3,5,18,"19_1",0.21862585,0.082676235,0.10484859,0.050334964,45,40,3096,2,9,4,"Dead","Dead","Dead","Dead",1.05e-06,4.38e-08,-2.09e-07,9.57e-08,"d","9-0","Q","0"
"e|SMITH1-20|Q|478","SMITH1","478",3,5,18,"478_1",0.45420586,0.156082865,0.386865379,0.134663371,34,31,8018,4,9,4,"Dead","Dead","Dead","Dead",9.98e-07,1.82e-07,-1.43e-08,-3.37e-08,"e","20","Q","0"
"b|MAVBEL2-1-20|N|314","MAVBEL2","314",4,6,7,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,1741,2,2,2,"Dead","Dead","Dead","Dead",9.31e-07,1.34e-07,1.1e-07,-1.51e-08,"b","1-20","N","0"
"d|BWPEM1-9-0|Q|23","BWPEM1","23",4,6,7,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,7007,2,2,2,"Dead","Dead","Dead","Dead",1.12e-06,-5.11e-09,-4.54e-07,1e-07,"d","9-0","Q","0"
"d|JBBLB2-1-20|Q|215","JBBLB2","215",3,1,21,"215_1",0.42735697,0.120027085,0.238692327,0.137760972,47,44,3854,2,8,3,"12","10","71","7",2.19e-07,2.43e-07,2.48e-08,-1.6e-08,"d","1-20","Q","1"
"d|BWPEM1-9-0|Q|22","BWPEM1","22",3,1,21,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,5820,2,8,3,"7","9","55","5",2.44e-07,4.49e-08,7.45e-08,6.42e-08,"d","9-0","Q","1"
"d|BWPEM1-9-0|Q|21","BWPEM1","21",3,4,20,"21_1",0.52144003,0.151647035,0.202118948,0.089629012,36,27,972,1,4,2,"15","14","70","8",1.51e-06,8.91e-08,1.6e-07,-3.03e-07,"d","9-0","Q","1"
"b|JBCHY1-1-50|Q|223","JBCHY1","223",3,4,20,"223_1",0.637141085,0.186668035,0.309528461,0.147909407,48,47,10404,3,4,2,"20","18","122","13",1.11e-06,1.34e-07,-7.73e-08,7.41e-08,"b","1-50","Q","1"
"b|JBCHY1-1-50|Q|223","JBCHY1","223",3,4,20,"223_2",0.98817959,0.31782379,0.216448263,0.118763795,56,52,10404,3,4,2,"20","18","122","13",1.11e-06,1.34e-07,-7.73e-08,7.41e-08,"b","1-50","Q","1"
"d|BWPEM1-9-0|Q|18","BWPEM1","18",4,1,9,"18_1",0.285309185,0.06039194,0.201394723,0.141941651,33,32,2500,2,4,4,"18","14","90","6",8.67e-07,-1.02e-07,-8.77e-08,2.82e-08,"d","9-0","Q","1"
"a|MSMID1-1-20|Q|366","MSMID1","366",4,1,9,"366_1",0.283447385,0.088608165,0.133714142,0.144855129,40,36,5094,2,4,4,"29","25","199","20",5.27e-07,7.62e-09,6.02e-08,-5.52e-08,"a","1-20","Q","1"
"a|MSMID1-1-20|Q|366","MSMID1","366",4,1,9,"366_2",0.205233855,0.068919565,0.172201545,0.115644532,58,63,5094,2,4,4,"29","25","199","20",5.27e-07,7.62e-09,6.02e-08,-5.52e-08,"a","1-20","Q","1"
"d|SMAKC1-B|N|442","SMAKC1","442",4,4,1,"442_1",0.27810373,0.09576644,0.175339855,0.12219715,35,31,7805,3,6,2,"15","18","79","9",2.67e-07,9.65e-08,-1.91e-07,1.23e-07,"d","B","N","1"
"d|BWPEM1-9-0|Q|25","BWPEM1","25",4,4,1,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,4172,2,6,2,"8","9","56","5",9.41e-07,-3.42e-07,3.38e-07,-2.08e-07,"d","9-0","Q","1"
"e|JWBOY-2-80|Q|263","JWBOY1","263",3,2,2,"263_1",0.452845405,0.14097845,0.361965822,0.157613781,46,35,8730,3,4,1,"4","4","20","3",3.51e-07,-2.37e-09,-2.61e-09,9.65e-08,"e","2-80","Q","1"
"e|JWBOY-2-80|Q|263","JWBOY1","263",3,2,2,"263_2",0.430773925,0.132542595,0.211723555,0.095802554,55,55,8730,3,4,1,"4","4","20","3",3.51e-07,-2.37e-09,-2.61e-09,9.65e-08,"e","2-80","Q","1"
"b|BWPEM1-9-0|Q|4","BWPEM1","4",3,2,2,"4_1",0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,40,39,3450,2,4,1,"Dead","Dead","Dead","Dead",6.77e-07,-8.16e-08,1.23e-07,1.9e-08,"b","9-0","Q","0"
"b|BWPEM1-9-0|Q|4","BWPEM1","4",3,2,2,"4_2",0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,45,42,3450,2,4,1,"Dead","Dead","Dead","Dead",6.77e-07,-8.16e-08,1.23e-07,1.9e-08,"b","9-0","Q","0"
"b|CBMCK1-1-0|N|37","CBMCK1","37",3,4,13,"37_1",0.3457273,0.14258525,0.259953513,0.162552614,31,23,6275,3,2,4,"Dead","Dead","Dead","Dead",4.75e-07,1.68e-07,-1.17e-08,9.6e-09,"b","1-0","N","0"
"b|CBMCK1-1-0|N|37","CBMCK1","37",3,4,13,"37_2",0.16326097,0.06440822,0.085518672,0.065324756,54,51,6275,3,2,4,"Dead","Dead","Dead","Dead",4.75e-07,1.68e-07,-1.17e-08,9.6e-09,"b","1-0","N","0"
"b|BWPEM1-9-0|Q|5","BWPEM1","5",3,4,13,"5_1",0.24187931,0.082724795,0.116505169,0.073816082,52,43,5357,3,2,4,"Dead","Dead","Dead","Dead",5.68e-07,-4.09e-08,2.67e-08,3.15e-08,"b","9-0","Q","0"
"b|JARI1-1-80|Q|164","JARI1","164",4,5,8,"164_1",0.318149915,0.11995157,0.125557986,0.091242798,35,30,2067,3,4,3,"Dead","Dead","Dead","Dead",5.22e-07,2.23e-08,-4.63e-07,9.39e-08,"b","1-80","Q","0"
"b|BWPEM1-9-0|Q|6","BWPEM1","6",4,5,8,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,2129,2,4,3,"Dead","Dead","Dead","Dead",7.99e-07,-6.5e-08,4.68e-08,-2.24e-07,"b","9-0","Q","0"
"e|DVGM-20|Q|128","DVGM","128",4,3,12,"128_1",0.80789956,0.254142735,0.454959802,0.160288982,40,43,2088,3,3,6,"Dead","Dead","Dead","Dead",5.44e-07,1.63e-07,3.96e-08,-4.87e-07,"e","20","Q","0"
"b|BWPEM1-9-0|Q|8","BWPEM1","8",4,3,12,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,952,2,3,6,"Dead","Dead","Dead","Dead",9.64e-07,1.55e-07,-7.96e-08,-4.35e-07,"b","9-0","Q","0"
"b|KVEDG1-1-80|Q|278","KVEDG1","278",3,2,18,"278_1",0.950869725,0.271220825,0.467012981,0.178625482,43,44,5988,2,9,4,"Dead","Dead","Dead","Dead",1.73e-07,-1.38e-07,-2.52e-07,2.56e-07,"b","1-80","Q","0"
"b|KVEDG1-1-80|Q|278","KVEDG1","278",3,2,18,"278_2",0.51096283,0.13896424,0.230639631,0.120193457,64,64,5988,2,9,4,"Dead","Dead","Dead","Dead",1.73e-07,-1.38e-07,-2.52e-07,2.56e-07,"b","1-80","Q","0"
"b|MSMID1-1-20|Q|375","MSMID1","375a",3,2,18,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,5535,3,9,4,"Dead","Dead","Dead","Dead",3.93e-07,2.51e-07,6.34e-08,1.06e-08,"b","1-20","Q","0"
"e|DVGM-20|Q|127","DVGM","127",4,6,16,"127_1",0.44175247,0.10190475,0.304200231,0.120431734,32,35,4768,3,8,4,"7","9","32","6",3.35e-07,2.29e-07,-8.73e-08,2.48e-08,"e","20","Q","1"
"e|DVGM-20|Q|127","DVGM","127",4,6,16,"127_2",0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,52,48,4768,3,8,4,"7","9","32","6",3.35e-07,2.29e-07,-8.73e-08,2.48e-08,"e","20","Q","1"
"b|KVEDG1-1-80|Q|279","KVEDG1","279",4,6,16,"279_1",0.56905025,0.296965635,0.313166831,0.148039377,32,34,5647,3,8,4,"12","12","120","8",3.88e-07,1.73e-08,1.16e-07,-2.99e-08,"b","1-80","Q","1"
"b|KVEDG1-1-80|Q|279","KVEDG1","279",4,6,16,"279_2",0.20338828,0.0992714,0.099641065,0.051028134,47,52,5647,3,8,4,"12","12","120","8",3.88e-07,1.73e-08,1.16e-07,-2.99e-08,"b","1-80","Q","1"
"d|KVEDG1-1-80|Q|294","KVEDG1","294",3,2,17,"294_1",0.40292153,0.12836582,0.181168144,0.126020413,39,36,4544,3,9,4,"15","16","54","6",1.94e-07,8.84e-08,1.33e-07,3.92e-08,"d","1-80","Q","1"
"d|KVEDG1-1-80|Q|294","KVEDG1","294",3,2,17,"294_2",0.473864705,0.17488648,0.281300916,0.120821642,37,35,4544,3,9,4,"15","16","54","6",1.94e-07,8.84e-08,1.33e-07,3.92e-08,"d","1-80","Q","1"
"b|MHBUR1-4-20|Q|343","MHBUR1","343",3,2,17,"343_1",0.49381397,0.122606525,0.21418937,0.095250184,33,36,4563,3,9,4,"9","6","25","6",3.62e-07,1.13e-07,-8.01e-08,3.33e-08,"b","4-20","Q","1"
"b|MHBUR1-4-20|Q|343","MHBUR1","343",3,2,17,"343_2",0.75106065,0.205821035,0.228949772,0.14613316,36,40,4563,3,9,4,"9","6","25","6",3.62e-07,1.13e-07,-8.01e-08,3.33e-08,"b","4-20","Q","1"
"e|JWBOY-2-80|Q|271","JWBOY1","271",3,4,18,"271_1",0.480358705,0.209831965,0.181961343,0.089087474,60,60,7651,3,9,4,"Dead","Dead","Dead","Dead",2.34e-06,9.7e-08,1.69e-08,-4.89e-08,"e","2-80","Q","0"
"b|KVEDG1-1-80|Q|280","KVEDG1","280",3,4,18,"280_1",0.272063215,0.06585576,0.312201197,0.142104112,34,25,3010,2,9,4,"Dead","Dead","Dead","Dead",3.08e-07,1.1e-07,-4.95e-08,-1.57e-08,"b","1-80","Q","0"
"b|KVEDG1-1-80|Q|280","KVEDG1","280",3,4,18,"280_2",0.21956527,0.097017065,0.136731748,0.086152334,45,48,3010,2,9,4,"Dead","Dead","Dead","Dead",3.08e-07,1.1e-07,-4.95e-08,-1.57e-08,"b","1-80","Q","0"
"b|KVEDG1-1-80|Q|281","KVEDG1","281",4,4,2,"281_1",0.1186483,0.040366095,0.123954344,0.035052742,46,51,4075,3,6,2,"10","10","14","2",4.8e-07,7.61e-08,-4.19e-08,7.76e-08,"b","1-80","Q","1"
"d|VRPET2-3-20|Q|526","VRPET2","526",4,4,2,"526_1",0.638452865,0.19536562,0.480842236,0.18894721,42,42,8718,3,6,2,"26","29","99","9",6.31e-07,-1.84e-07,-1.14e-07,8.99e-08,"d","3-20","Q","1"
"d|VRPET2-3-20|Q|526","VRPET2","526",4,4,2,"526_2",0.28281624,0.114843925,0.154871868,0.05726666,57,58,8718,3,6,2,"26","29","99","9",6.31e-07,-1.84e-07,-1.14e-07,8.99e-08,"d","3-20","Q","1"
"c|KVEDG1-1-80|Q|286","KVEDG1","286",3,3,11,"286_1",0.33510326,0.05591969,0.203096599088803,0.108101937554967,35,36,4920,2,2,5,"11","16","127","7",6.59e-07,-1.02e-07,1.57e-07,-5.55e-08,"c","1-80","Q","1"
"c|KVEDG1-1-80|Q|286","KVEDG1","286",3,3,11,"286_2",0.46916842,0.157944605,0.230122327,0.10051394,61,60,4920,2,2,5,"11","16","127","7",6.59e-07,-1.02e-07,1.57e-07,-5.55e-08,"c","1-80","Q","1"
"c|VRCAN-1-40|Q|493","VRCAN","493",3,3,11,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,1200,2,2,5,"8","10","34","5",1.18e-06,1.7e-08,5.53e-08,-2.75e-07,"c","1-40","Q","1"
"c|KVEDG1-1-80|Q|291","KVEDG1","291",4,1,16,"291_1",0.32491811,0.081677875,0.122833519,0.079209808,54,49,2646,1,8,4,"7","9","36","4",5.26e-07,1.39e-07,-1.68e-07,4.08e-08,"c","1-80","Q","1"
"a|SMAKC1-B|N|434","SMAKC1","434",4,1,16,"434_1",0.25695626,0.15429808,0.15882062,0.100048217,49,45,2988,2,8,4,"Dead","Dead","Dead","Dead",4.95e-07,3.78e-08,-1.04e-07,-2.64e-08,"a","B","N","0"
"e|CRSOSO-3-40|Q|53","CRSORO","53",4,6,15,"53_1",0.4745932,0.16146438,0.203096599088803,0.108101937554967,36,40,6174,3,8,4,"Dead","Dead","Dead","Dead",3.44e-07,-1.52e-08,1.06e-07,1.01e-07,"e","3-40","Q","0"
"e|CRSOSO-3-40|Q|53","CRSORO","53",4,6,15,"53_2",0.341273575,0.10291525,0.259401722,0.114247362,45,54,6174,3,8,4,"Dead","Dead","Dead","Dead",3.44e-07,-1.52e-08,1.06e-07,1.01e-07,"e","3-40","Q","0"
"c|KVEDG1-1-80|Q|293","KVEDG1","293",4,3,16,"293_1",0.17377062,0.081362235,0.138611285,0.101467048,32,31,1592,2,8,4,"Dead","Dead","Dead","Dead",1.1e-06,-1.32e-07,-2.82e-08,5.49e-08,"c","1-80","Q","0"
"e|RULEB1-20|N|430","RULEB1","430",4,3,16,"430_1",0.370761435,0.103739535,0.278197094,0.154223749,31,34,6397,3,8,4,"Dead","Dead","Dead","Dead",4.53e-07,2.23e-08,-4.8e-08,-6.9e-08,"e","20","N","0"
"e|RULEB1-20|N|430","RULEB1","430",4,3,16,"430_2",0.350066635,0.112543705,0.143611888,0.119305333,42,39,6397,3,8,4,"Dead","Dead","Dead","Dead",4.53e-07,2.23e-08,-4.8e-08,-6.9e-08,"e","20","N","0"
"d|KVEDG1-1-80|Q|298","KVEDG1","298",4,3,14,"298_1",0.18989975,0.127463345,0.206602248,0.137002818,62,60,8010,3,5,5,"Dead","Dead","Dead","Dead",7.91e-07,1.32e-07,-1.13e-08,-5.73e-09,"d","1-80","Q","0"
"a|SMITH1-20|Q|48","SMITH1","48",4,3,14,"48_1",0.17326846,0.0699206,0.145750077,0.077379407,40,35,4050,2,5,5,"Dead","Dead","Dead","Dead",7.63e-07,-3.52e-08,3.61e-08,-4.28e-09,"a","20","Q","0"
"a|SMITH1-20|Q|48","SMITH1","48",4,3,14,"48_2",0.167227945,0.04000992,0.152078427,0.095076892,53,50,4050,2,5,5,"Dead","Dead","Dead","Dead",7.63e-07,-3.52e-08,3.61e-08,-4.28e-09,"a","20","Q","0"
"b|JBBLB2-1-20|Q|203","JBBLB2","203",3,5,19,"203_1",0.338487765,0.06416398,0.189134623,0.098586063,39,35,3665,2,8,5,"Dead","Dead","Dead","Dead",5.27e-07,1.36e-07,-5.33e-08,4.46e-08,"b","1-20","Q","0"
"b|JBBLB2-1-20|Q|203","JBBLB2","203",3,5,19,"203_2",0.06108171,0.06022877,0.103020784,0.107358989,46,50,3665,2,8,5,"Dead","Dead","Dead","Dead",5.27e-07,1.36e-07,-5.33e-08,4.46e-08,"b","1-20","Q","0"
"a|JARI1-1-80|Q|161","JARI1","161",3,5,19,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,7814,3,8,5,"Dead","Dead","Dead","Dead",7.65e-07,1.65e-07,-8.17e-09,1.67e-07,"a","1-80","Q","0"
"b|VRCAN-1-40|Q|490","VRCAN","490",1,6,14,"490_1",0.169074335,0.06442036,0.148888387,0.132323924,47,48,4906,2,5,3,"Dead","Dead","Dead","Dead",7.87e-07,-6.56e-08,6.71e-08,3.35e-09,"b","1-40","Q","0"
"b|VRCAN-1-40|Q|490","VRCAN","490",1,6,14,"490_2",0.111442845,0.075740595,0.08710507,0.05936783,53,50,4906,2,5,3,"Dead","Dead","Dead","Dead",7.87e-07,-6.56e-08,6.71e-08,3.35e-09,"b","1-40","Q","0"
"a|JARI1-1-80|Q|162","JARI1","162",1,6,14,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,5999,3,5,3,"Dead","Dead","Dead","Dead",1.06e-06,7.25e-08,-4.5e-08,6.99e-08,"a","1-80","Q","0"
"a|JARI1-1-80|Q|163","JARI1","163",1,6,5,"163_1",0.23739395,0.09354585,0.150629977,0.081375963,53,50,4570,2,1,3,"Dead","Dead","Dead","Dead",1.05e-06,3.58e-07,5.78e-08,4.69e-08,"a","1-80","Q","0"
"a|JARI1-1-80|Q|163","JARI1","163",1,6,5,"163_2",0.10493262,0.0386595,0.090812414,0.042471822,48,40,4570,2,1,3,"Dead","Dead","Dead","Dead",1.05e-06,3.58e-07,5.78e-08,4.69e-08,"a","1-80","Q","0"
"e|RULEB1-20|N|427","RULEB1","427",1,6,5,"427_1",0.238657055,0.095836605,0.180719814,0.056746783,50,50,7189,4,1,3,"Dead","Dead","Dead","Dead",6.47e-07,3.91e-07,-3.46e-08,1.15e-08,"e","20","N","0"
"e|RULEB1-20|N|427","RULEB1","427",1,6,5,"427_2",0.20481282,0.06815598,0.154561485,0.04005656,55,59,7189,4,1,3,"Dead","Dead","Dead","Dead",6.47e-07,3.91e-07,-3.46e-08,1.15e-08,"e","20","N","0"
"a|JARI1-1-80|Q|158","JARI1","158",3,4,7,"158_1",0.21117702,0.086016585,0.190255448,0.096820646,54,53,7050,3,4,4,"Dead","Dead","Dead","Dead",1.02e-06,-8.31e-09,-9.3e-08,9.52e-08,"a","1-80","Q","0"
"a|JARI1-1-80|Q|158","JARI1","158",3,4,7,"158_2",0.065923205,0.04162886,0.105365894,0.05601029,61,59,7050,3,4,4,"Dead","Dead","Dead","Dead",1.02e-06,-8.31e-09,-9.3e-08,9.52e-08,"a","1-80","Q","0"
"b|CBMCK1-1-0|N|39","CBMCK1","39",3,4,7,"39_1",0.12862334,0.041607255,0.136904182,0.097892893,51,52,4092,2,4,4,"Dead","Dead","Dead","Dead",8.91e-07,1.49e-07,-3.3e-08,-4.5e-09,"b","1-0","N","0"
"b|CBMCK1-1-0|N|39","CBMCK1","39",3,4,7,"39_2",0.283447385,0.088608165,0.203096599088803,0.108101937554967,40,36,4092,2,4,4,"Dead","Dead","Dead","Dead",8.91e-07,1.49e-07,-3.3e-08,-4.5e-09,"b","1-0","N","0"
"a|JARI1-1-80|Q|159","JARI1","159",2,2,18,"159_1",0.185898695,0.038065875,0.154371807,0.066429495,62,62,8540,3,3,5,"Dead","Dead","Dead","Dead",1.14e-06,-6.83e-08,2.05e-08,1.03e-07,"a","1-80","Q","0"
"a|JARI1-1-80|Q|159","JARI1","159",2,2,18,"159_2",0.111507745,0.084283035,0.08391503,0.032442526,62,68,8540,3,3,5,"Dead","Dead","Dead","Dead",1.14e-06,-6.83e-08,2.05e-08,1.03e-07,"a","1-80","Q","0"
"b|SMITH1-20|Q|462","SMITH1","462",2,2,18,"462_1",0.309841975,0.064866865,0.243658443,0.105041204,33,30,4122,2,3,5,"Dead","Dead","Dead","Dead",7.42e-07,6.98e-08,4.68e-08,-4.71e-10,"b","20","Q","0"
"b|SMITH1-20|Q|462","SMITH1","462",2,2,18,"462_2",0.286427895,0.152986755,0.181823396,0.069657065,58,54,4122,2,3,5,"Dead","Dead","Dead","Dead",7.42e-07,6.98e-08,4.68e-08,-4.71e-10,"b","20","Q","0"
"a|JARI1-1-80|Q|160","JARI1","160",2,5,7,"160_1",0.238527255,0.078751725,0.203096599088803,0.108101937554967,32,25,11180,4,1,4,"32","31","85","17",3.61e-07,2.02e-07,1.73e-07,-1.55e-08,"a","1-80","Q","1"
"a|JARI1-1-80|Q|160","JARI1","160",2,5,7,"160_2",0.373287645,0.108321045,0.228811824,0.103514065,58,50,11180,4,1,4,"32","31","85","17",3.61e-07,2.02e-07,1.73e-07,-1.55e-08,"a","1-80","Q","1"
"d|MHBUR1-4-20|Q|351","MHBUR1","351",2,5,7,"351_1",0.44534953,0.24743652,0.252331904,0.128164906,35,40,1841,2,1,4,"7","10","35","4",7.83e-07,1.09e-07,-1.17e-07,3.91e-09,"d","4-20","Q","1"
"d|JARI1-1-80|Q|179","JARI1","179",1,2,11,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,4716,2,8,2,"13","12","68","6",1.02e-06,-1.99e-07,-1.08e-07,1.34e-07,"d","1-80","Q","1"
"a|JWBOY-2-80|Q|251","JWBOY1","251",1,5,9,"251_1",0.528630075,0.1688992,0.283249427,0.138768234,32,32,8992,3,2,1,"Dead","Dead","Dead","Dead",4.57e-07,-8.75e-08,3.87e-09,2.7e-08,"a","2-80","Q","0"
"a|JWBOY-2-80|Q|251","JWBOY1","251",1,5,9,"251_2",0.32009284,0.102413395,0.164338527,0.092000952,58,60,8992,3,2,1,"Dead","Dead","Dead","Dead",4.57e-07,-8.75e-08,3.87e-09,2.7e-08,"a","2-80","Q","0"
"d|JARI1-1-80|Q|182","JARI1","182",1,5,9,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,5334,3,2,1,"Dead","Dead","Dead","Dead",5.86e-07,3.5e-07,-1.42e-07,9.69e-08,"d","1-80","Q","0"
"a|DVGM-20|Q|102","DVGM","102",4,6,6,"102_1",0.335638685,0.12639482,0.254625284,0.177163328,50,45,5632,3,5,2,"15","15","74","12",6.55e-07,5.15e-08,3.63e-08,7.99e-08,"a","20","Q","1"
"d|JARI1-1-80|Q|183","JARI1","183",4,6,6,"183_1",0.216213215,0.093043995,0.146750198,0.086964642,41,40,3488,2,5,2,"8","13","36","7",7.81e-07,1.26e-08,-9.25e-08,3.45e-08,"d","1-80","Q","1"
"d|WSSWM3-1-0|Q|570","WSSWM3","570",4,1,4,"570_1",0.39668713,0.127590095,0.274300072,0.181712253,44,50,5993,4,3,3,"Dead","Dead","Dead","Dead",1.21e-07,6.54e-08,2.05e-08,4.73e-09,"d","1-0","Q","0"
"d|WSSWM3-1-0|Q|570","WSSWM3","570",4,1,4,"570_2",0.29737399,0.11807769,0.172563658,0.105810189,49,50,5993,4,3,3,"Dead","Dead","Dead","Dead",1.21e-07,6.54e-08,2.05e-08,4.73e-09,"d","1-0","Q","0"
"d|JARI1-1-80|Q|181","JARI1","181",4,1,4,NA,0.357255232002347,0.126365750021127,0.203096599088803,0.108101937554967,53.2796803652968,52.3869863013699,1489,2,3,3,"Dead","Dead","Dead","Dead",6.58e-07,-1.13e-07,7.29e-08,2.61e-09,"d","1-80","Q","0"
"a|MAVBEL2-1-20|N|309","MAVBEL2","309",2,5,3,"309_1",0.464407235,0.13246029,0.203096599088803,0.108101937554967,37,38,3967,3,NA,NA,NA,NA,NA,NA,3.66e-07,1.16e-07,7.27e-08,-1.36e-08,"a","1-20","N",NA
"a|MAVBEL2-1-20|N|309","MAVBEL2","309",2,5,3,"309_2",0.26432315,0.085517405,0.11705696,0.063689309,47,46,3967,3,NA,NA,NA,NA,NA,NA,3.66e-07,1.16e-07,7.27e-08,-1.36e-08,"a","1-20","N",NA
"c|SMITH1-20|Q|466","SMITH1","466",2,5,3,"466_1",0.31779378,0.127730425,0.18468581,0.097048093,38,33,5926,3,NA,NA,NA,NA,NA,NA,3.88e-07,5.34e-08,2.28e-08,6.35e-08,"c","20","Q",NA
"c|SMITH1-20|Q|466","SMITH1","466",2,5,3,"466_2",0.34344365,0.115275615,0.252366391,0.123810935,36,32,5926,3,NA,NA,NA,NA,NA,NA,3.88e-07,5.34e-08,2.28e-08,6.35e-08,"c","20","Q",NA
"c|MAVBEL2-1-20|N|318","MAVBEL2","318",4,3,13,"318_1",0.412540435,0.137385835,0.307200593,0.142894759,31,24,3448,2,5,4,"Dead","Dead","Dead","Dead",2.45e-07,2.79e-07,1.7e-08,-6.02e-08,"c","1-20","N","0"
"c|MAVBEL2-1-20|N|318","MAVBEL2","318",4,3,13,"318_2",0.343038025,0.061885365,0.203096599088803,0.108101937554967,52,52,3448,2,5,4,"Dead","Dead","Dead","Dead",2.45e-07,2.79e-07,1.7e-08,-6.02e-08,"c","1-20","N","0"
"b|CRSOSO-3-40|Q|69","CRSORO","69",4,3,13,"69_1",0.37195964,0.09748785,0.175736454,0.131002569,42,48,4083,3,5,4,"Dead","Dead","Dead","Dead",4.1e-07,-6.19e-08,9.98e-08,-2.15e-08,"b","3-40","Q","0"
"b|CRSOSO-3-40|Q|69","CRSORO","69",4,3,13,"69_2",0.078764365,0.037537065,0.131024163,0.102398495,41,37,4083,3,5,4,"Dead","Dead","Dead","Dead",4.1e-07,-6.19e-08,9.98e-08,-2.15e-08,"b","3-40","Q","0"
"b|MAVBEL2-1-20|N|310","MAVBEL2","310",3,6,6,"310_1",0.37468055,0.12769668,0.318150191,0.215060206,33,26,5648,3,3,2,"Dead","Dead","Dead","Dead",5.89e-07,-7.83e-08,-3.39e-08,-3.34e-08,"b","1-20","N","0"
"b|MAVBEL2-1-20|N|310","MAVBEL2","310",3,6,6,"310_2",0.293454875,0.094120545,0.127058167,0.117323302,55,56,5648,3,3,2,"Dead","Dead","Dead","Dead",5.89e-07,-7.83e-08,-3.39e-08,-3.34e-08,"b","1-20","N","0"
"a|VRPET2-3-20|Q|505","VRPET2","505",3,6,6,"505_1",0.34226167,0.12366291,0.203096599088803,0.108101937554967,45,45,4234,2,3,2,"Dead","Dead","Dead","Dead",6.21e-07,1.31e-07,-1.01e-07,-4.02e-09,"a","3-20","Q","0"
"a|VRPET2-3-20|Q|505","VRPET2","505",3,6,6,"505_2",0.125676095,0.03626216,0.119505531,0.056497675,47,47,4234,2,3,2,"Dead","Dead","Dead","Dead",6.21e-07,1.31e-07,-1.01e-07,-4.02e-09,"a","3-20","Q","0"
"d|JWBOY-2-80|Q|254","JWBOY1","254",3,3,6,"254_1",0.23162926,0.09994054,0.159544845,0.085859903,51,49,10215,3,1,6,"Dead","Dead","Dead","Dead",6.55e-07,-6.18e-08,-4.47e-07,2.66e-07,"d","2-80","Q","0"
"d|JWBOY-2-80|Q|254","JWBOY1","254",3,3,6,"254_2",0.26845482,0.24676203,0.144577522,0.06678691,63,70,10215,3,1,6,"Dead","Dead","Dead","Dead",6.55e-07,-6.18e-08,-4.47e-07,2.66e-07,"d","2-80","Q","0"
"c|MAVBEL2-1-20|N|317","MAVBEL2","317",3,3,6,"317_1",0.6369472,0.21580299,0.262453815,0.112167853,45,45,7780,3,1,6,"Dead","Dead","Dead","Dead",5.35e-07,-4.46e-08,1.98e-07,-1.21e-07,"c","1-20","N","0"
"c|MAVBEL2-1-20|N|317","MAVBEL2","317",3,3,6,"317_2",0.2642258,0.072703745,0.15887235,0.065162294,57,64,7780,3,1,6,"Dead","Dead","Dead","Dead",5.35e-07,-4.46e-08,1.98e-07,-1.21e-07,"c","1-20","N","0"
