"Tag","petri_dish","population","family","ID","gh_bench","gh_col","gh_row","Row_Field","Col_Field","z_RGR1","z_RGR2","z_RGR3","z_RGR4","z_ChlorA","z_ChlorB","z_gluc_Conc","z_flav_Conc","Z_Leaf_Len","z_Leaf_Wid","z_TotalLeaf_Area","z_NumberOfLeaves","z_log_len_bolt","z_log_wid_bolt","z_log_stemheight_bolt","z_log_leafnumber_bolt","mortality"
"d|CRSOSO-3-40|Q|68","d","CRSORO","3-40","68",4,2,11,3,6,0.659612932044333,0.171628947957778,-0.331434161599888,-0.931130148127934,-1.37296948975166,-1.13682905769917,-1.60916888845411,-1.08117727820999,1.25462025656556,1.6851454356848,0.389887119407804,1.40940949052479,-1.09381845054329,-1.51079034376905,-1.9891413217057,-1.0434087335702,"1"
"b|CRSOSO-3-40|Q|74","b","CRSORO","3-40","74",3,6,21,4,2,-0.6892834353676,-0.148287830903086,-0.418377583777126,-0.0198237988001899,-0.732279605953382,-0.867369029854248,-4.09273056089083e-16,8.81375386235202e-16,-1.21945335372377,-1.45491961981605,-0.241935355071822,1.40940949052479,-0.731783141403399,-0.280594184717627,-0.656474754960972,0.108095005031815,"1"
"b|CRSOSO-3-40|Q|74","b","CRSORO","3-40","74",3,6,21,4,2,-0.6892834353676,-0.148287830903086,-0.418377583777126,-0.0198237988001899,-0.700139979046793,-0.653926127115165,-1.10750317444468,-1.49389336071922,0.0574878644900781,0.614668712218605,-0.241935355071822,1.40940949052479,-0.731783141403399,-0.280594184717627,-0.656474754960972,0.108095005031815,"1"
"a|CWRIC2-X2|Q|79","a","CWRIC2","X2","79",2,6,18,2,6,0.165840551294541,0.134856904410552,-0.600717260843279,-2.85321771018465,0.893738054802194,-0.175242496676274,1.5177874584273,1.17087697756423,-0.341556266201749,-0.598538241043087,-0.874640674182765,0.112862869358431,0.953783065704483,0.80588119714141,0.287422320767324,0.257704706649664,"1"
"a|CWRIC2-X2|Q|79","a","CWRIC2","X2","79",2,6,18,2,6,0.165840551294541,0.134856904410552,-0.600717260843279,-2.85321771018465,0.467815885727857,0.875057683710993,-0.501588639984767,-0.925720872735964,-0.261747440063383,0.186478022832125,-0.874640674182765,0.112862869358431,0.953783065704483,0.80588119714141,0.287422320767324,0.257704706649664,"1"
"a|CWRIC2-X2|Q|83","a","CWRIC2","X2","83",2,3,3,7,3,0.839166525044258,-1.13010139361401,-0.612792736145673,1.07294219145727,1.03401684209079,0.543291795136347,1.20834641856458,0.63090671033885,-0.580982744616845,-1.02672893042957,0.705945497419504,0.112862869358431,0.418520813002491,0.437210681965965,0.729127204805274,0.257704706649664,"1"
"a|CWRIC2-X2|Q|83","a","CWRIC2","X2","83",2,3,3,7,3,0.839166525044258,-1.13010139361401,-0.612792736145673,1.07294219145727,1.75240628583464,0.859034235197967,-0.182231247182143,0.59204262484779,1.49404673498065,1.11422451650283,0.705945497419504,0.112862869358431,0.418520813002491,0.437210681965965,0.729127204805274,0.257704706649664,"1"
"b|CWRIC2-X2|Q|86","b","CWRIC2","X2","86",1,1,16,9,3,-0.242643872780287,0.671728740200047,0.08233199963665,0.0663968589006007,1.78597132336751,2.37733058551618,0.882123865147693,0.316898559256671,-0.66079157075521,0.0437477930366321,0.820715299490791,1.40940949052479,0.953783065704483,0.69340632814988,0.118212178215742,0.516597457317587,"1"
"b|CWRIC2-X2|Q|86","b","CWRIC2","X2","86",1,1,16,9,3,-0.242643872780287,0.671728740200047,0.08233199963665,0.0663968589006007,0.261557818155935,-0.0249963394620415,-0.23003315706449,-0.503374705538259,1.25462025656556,1.25695474629832,0.820715299490791,1.40940949052479,0.953783065704483,0.69340632814988,0.118212178215742,0.516597457317587,"1"
"b|CWRIC2-X2|Q|87","b","CWRIC2","X2","87",3,6,17,7,4,-0.112467517855342,-0.343179661703382,-0.532490825384752,0.724962357947474,1.50976090388106,0.77058663349221,1.14096607620238,2.33095314859817,-1.3790710060005,-1.81174519430478,-0.0630121764581223,0.112862869358431,1.34315443508537,1.545139697487,0.0421954259744169,0.833456575950672,"1"
"b|CWRIC2-X2|Q|87","b","CWRIC2","X2","87",3,6,17,7,4,-0.112467517855342,-0.343179661703382,-0.532490825384752,0.724962357947474,2.15215557155013,1.61794886504333,2.38483260555894,0.565216089646257,1.33442908270392,1.04285940160508,-0.0630121764581223,0.112862869358431,1.34315443508537,1.545139697487,0.0421954259744169,0.833456575950672,"1"
"b|CWRIC2-X2|Q|88","b","CWRIC2","X2","88",1,1,17,8,3,0.637168732919343,0.517286157301699,0.50901891944675,-0.0103500022857871,-0.346892971120083,0.774360491239759,-0.119936225362672,-0.0504187884718319,0.217105516766809,0.329208252627618,1.3766131356771,1.40940949052479,1.34315443508537,1.33913459055474,0.643118208100798,0.630256407607975,"1"
"b|CWRIC2-X2|Q|88","b","CWRIC2","X2","88",1,1,17,8,3,0.637168732919343,0.517286157301699,0.50901891944675,-0.0103500022857871,0.879001320460458,1.40241796046161,-0.485824190539153,-0.271221909126816,2.21232617022594,1.61378032078706,1.3766131356771,1.40940949052479,1.34315443508537,1.33913459055474,0.643118208100798,0.630256407607975,"1"
"b|CWRIC2-X2|Q|89","b","CWRIC2","X2","89",3,4,6,1,6,-0.415464206042715,-0.991470789440971,0.213773548303211,-2.47973150144377,-3.24035320211271e-16,4.17263251701859e-16,-4.09273056089083e-16,8.81375386235202e-16,0.296914342905174,0.329208252627618,-1.49822326543676,-2.48023037297429,-0.317357798829474,0.208841404673894,-0.0396743363375772,-0.248766162480647,"1"
"c|CWRIC2-X2|Q|93","c","CWRIC2","X2","93",2,6,16,9,2,-0.754371612830072,1.33362552405011,0.605622721865904,-0.849145370599448,1.21852961940775,0.645186104655095,0.541153911648124,0.69143843080791,-0.341556266201749,-0.170347551656608,-0.605961624718444,2.70595611169116,0.0970675437444505,0.208841404673894,0.302952259305138,0.108095005031815,"1"
"c|CWRIC2-X2|Q|93","c","CWRIC2","X2","93",2,6,16,9,2,-0.754371612830072,1.33362552405011,0.605622721865904,-0.849145370599448,1.22410800729406,0.892884550044184,0.147042483814765,0.772605910945579,-1.85792396283069,-1.24082427512281,-0.605961624718444,2.70595611169116,0.0970675437444505,0.208841404673894,0.302952259305138,0.108095005031815,"1"
"c|CWRIC2-X2|Q|95","c","CWRIC2","X2","95",1,3,10,3,1,0.412726741669437,0.0980848608633261,0.0400678360782703,0.0625071366778604,0.108521696240256,-0.138187492127452,0.98154165320101,1.33080447223852,-0.820409223031941,-0.384442896349848,2.2444494082623,1.40940949052479,0.418520813002491,0.0329639448091234,0.91790101184447,0.516597457317587,"1"
